year,state_po,city,blue votes,red votes,other votes,winner
2000,AL,West Jefferson,129889,138491,5383,Republican
2000,AL,West Point,9758,19157,610,Republican
2000,AL,Westover,13183,47651,1294,Republican
2000,AL,Wetumpka,6652,16777,375,Republican
2000,AL,Whatley,4679,5988,85,Republican
2000,AL,White Hall,4557,1638,48,Democrat
2000,AL,White Plains,15781,22306,822,Republican
2000,AL,Whitesboro,17433,21087,828,Republican
2000,AL,Wilsonville,13183,47651,1294,Republican
2000,AL,Wilton,13183,47651,1294,Republican
2000,AL,Winfield,4600,6910,246,Republican
2000,AL,Woodland,3094,4666,159,Republican
2000,AL,Woodstock,2710,4273,118,Republican
2000,AL,Woodville,9066,8475,365,Democrat
2000,AL,Yellow Bluff,3444,1661,21,Democrat
2000,AL,York,4415,1629,44,Democrat
2000,AR,Adona,1648,2114,245,Republican
2000,AR,Alexander,68320,55866,2965,Democrat
2000,AR,Alicia,3255,2626,159,Democrat
2000,AR,Allport,6851,10606,486,Republican
2000,AR,Alma,6288,10804,533,Republican
2000,AR,Almyra,2877,3353,142,Republican
2000,AR,Alpena,4493,8569,573,Republican
2000,AR,Altheimer,17716,8765,720,Democrat
2000,AR,Altus,2674,3277,189,Republican
2000,AR,Amagon,3651,2280,141,Democrat
2000,AR,Amity,4661,3776,189,Democrat
2000,AR,Anthonyville,7224,5857,153,Democrat
2000,AR,Antoine,1604,2275,92,Republican
2000,AR,Arkadelphia,4661,3776,189,Democrat
2000,AR,Arkansas City,2776,1603,116,Democrat
2000,AR,Ash Flat,3236,3698,192,Republican
2000,AR,Ashdown,2883,2283,97,Democrat
2000,AR,Atkins,6669,11244,509,Republican
2000,AR,Aubrey,2727,1351,43,Democrat
2000,AR,Augusta,1699,898,54,Democrat
2000,AR,Austin,6851,10606,486,Republican
2000,AR,Avilla,12700,18617,1074,Republican
2000,AR,Avoca,17277,34838,1531,Republican
2000,AR,Bald Knob,8342,13170,638,Republican
2000,AR,Banks,2122,1793,64,Democrat
2000,AR,Barling,15555,23483,1121,Republican
2000,AR,Bassett,7107,5199,280,Democrat
2000,AR,Batesville,5146,6145,303,Republican
2000,AR,Bauxite,12700,18617,1074,Republican
2000,AR,Bay,12376,12158,623,Democrat
2000,AR,Bearden,5464,4739,192,Democrat
2000,AR,Beaver,3595,5556,439,Republican
2000,AR,Beebe,8342,13170,638,Republican
2000,AR,Beedeville,3651,2280,141,Democrat
2000,AR,Bella Vista,17277,34838,1531,Republican
2000,AR,Bellefonte,4493,8569,573,Republican
2000,AR,Belleville,3062,3223,194,Republican
2000,AR,Ben Lomond,2095,2111,87,Republican
2000,AR,Benton,12700,18617,1074,Republican
2000,AR,Bentonville,17277,34838,1531,Republican
2000,AR,Bergman,4493,8569,573,Republican
2000,AR,Berryville,3595,5556,439,Republican
2000,AR,Bethel Heights,17277,34838,1531,Republican
2000,AR,Big Flat,6516,9538,654,Republican
2000,AR,Bigelow,1648,2114,245,Republican
2000,AR,Biggers,3019,2673,185,Democrat
2000,AR,Birdsong,7107,5199,280,Democrat
2000,AR,Black Oak,12376,12158,623,Democrat
2000,AR,Black Rock,3255,2626,159,Democrat
2000,AR,Black Springs,1438,2128,173,Republican
2000,AR,Blevins,3937,3257,95,Democrat
2000,AR,Blue Eye,3595,5556,439,Republican
2000,AR,Blue Mountain,3283,4487,326,Republican
2000,AR,Bluff City,1867,1796,75,Democrat
2000,AR,Blytheville,7107,5199,280,Democrat
2000,AR,Bodcaw,1867,1796,75,Democrat
2000,AR,Bonanza,15555,23483,1121,Republican
2000,AR,Bono,12376,12158,623,Democrat
2000,AR,Booneville,3283,4487,326,Republican
2000,AR,Bradford,8342,13170,638,Republican
2000,AR,Bradley,1806,1538,39,Democrat
2000,AR,Branch,2674,3277,189,Republican
2000,AR,Briarcliff,6516,9538,654,Republican
2000,AR,Brinkley,1910,1329,54,Democrat
2000,AR,Brookland,12376,12158,623,Democrat
2000,AR,Bryant,12700,18617,1074,Republican
2000,AR,Buckner,1806,1538,39,Democrat
2000,AR,Bull Shoals,2233,3402,380,Republican
2000,AR,Burdette,7107,5199,280,Democrat
2000,AR,Cabot,6851,10606,486,Republican
2000,AR,Caddo Valley,4661,3776,189,Democrat
2000,AR,Caldwell,4986,3414,96,Democrat
2000,AR,Cale,1867,1796,75,Democrat
2000,AR,Calico Rock,2587,2301,144,Democrat
2000,AR,Calion,6261,8647,701,Republican
2000,AR,Camden,5464,4739,192,Democrat
2000,AR,Cammack Village,68320,55866,2965,Democrat
2000,AR,Campbell Station,3651,2280,141,Democrat
2000,AR,Caraway,12376,12158,623,Democrat
2000,AR,Carlisle,6851,10606,486,Republican
2000,AR,Carthage,1710,1571,44,Democrat
2000,AR,Casa,1648,2114,245,Republican
2000,AR,Cash,12376,12158,623,Democrat
2000,AR,Caulksville,3283,4487,326,Republican
2000,AR,Cave City,3236,3698,192,Republican
2000,AR,Cave Springs,17277,34838,1531,Republican
2000,AR,Cedarville,6288,10804,533,Republican
2000,AR,Center Ridge,3496,3545,193,Republican
2000,AR,Centerton,17277,34838,1531,Republican
2000,AR,Central City,15555,23483,1121,Republican
2000,AR,Charleston,2674,3277,189,Republican
2000,AR,Cherokee City,17277,34838,1531,Republican
2000,AR,Cherokee Village,3236,3698,192,Republican
2000,AR,Cherry Valley,3096,3033,86,Democrat
2000,AR,Chester,6288,10804,533,Republican
2000,AR,Chidester,5464,4739,192,Democrat
2000,AR,Clarendon,1910,1329,54,Democrat
2000,AR,Clarkedale,7224,5857,153,Democrat
2000,AR,Clarksville,3270,3657,234,Republican
2000,AR,Clinton,3202,3485,297,Republican
2000,AR,Coal Hill,3270,3657,234,Republican
2000,AR,College Station,68320,55866,2965,Democrat
2000,AR,Colt,4986,3414,96,Democrat
2000,AR,Concord,4120,5730,357,Republican
2000,AR,Conway,11950,16055,1211,Republican
2000,AR,Corinth,3062,3223,194,Republican
2000,AR,Corning,3527,2254,119,Democrat
2000,AR,Cotter,6516,9538,654,Republican
2000,AR,Cotton Plant,1699,898,54,Democrat
2000,AR,Cove,2315,4600,278,Republican
2000,AR,Coy,6851,10606,486,Republican
2000,AR,Crawfordsville,7224,5857,153,Democrat
2000,AR,Crossett,4253,3876,142,Democrat
2000,AR,Cushman,5146,6145,303,Republican
2000,AR,Daisy,1604,2275,92,Republican
2000,AR,Damascus,3202,3485,297,Republican
2000,AR,Danville,3062,3223,194,Republican
2000,AR,Dardanelle,3062,3223,194,Republican
2000,AR,Datto,3527,2254,119,Democrat
2000,AR,De Queen,2095,2111,87,Republican
2000,AR,De Valls Bluff,1563,1862,82,Republican
2000,AR,DeWitt,2877,3353,142,Republican
2000,AR,Decatur,17277,34838,1531,Republican
2000,AR,Delaplaine,6319,5831,334,Democrat
2000,AR,Delight,1604,2275,92,Republican
2000,AR,Dell,7107,5199,280,Democrat
2000,AR,Dennard,3202,3485,297,Republican
2000,AR,Denning,2674,3277,189,Republican
2000,AR,Dermott,2820,1564,68,Democrat
2000,AR,Des Arc,1563,1862,82,Republican
2000,AR,Diamond City,4493,8569,573,Republican
2000,AR,Diaz,3651,2280,141,Democrat
2000,AR,Dierks,2063,2326,70,Republican
2000,AR,Donaldson,5527,5042,412,Democrat
2000,AR,Dover,6669,11244,509,Republican
2000,AR,Dumas,2776,1603,116,Democrat
2000,AR,Dyer,6288,10804,533,Republican
2000,AR,Dyess,7107,5199,280,Democrat
2000,AR,Earle,7224,5857,153,Democrat
2000,AR,East Camden,5464,4739,192,Democrat
2000,AR,East End,12700,18617,1074,Republican
2000,AR,Edmondson,7224,5857,153,Democrat
2000,AR,Egypt,12376,12158,623,Democrat
2000,AR,El Dorado,6261,8647,701,Republican
2000,AR,Elaine,6018,3154,141,Democrat
2000,AR,Elkins,21425,28231,1803,Republican
2000,AR,Elm Springs,21425,28231,1803,Republican
2000,AR,Emerson,4003,5018,286,Republican
2000,AR,Emmet,1867,1796,75,Democrat
2000,AR,England,6851,10606,486,Republican
2000,AR,Enola,11950,16055,1211,Republican
2000,AR,Etowah,7107,5199,280,Democrat
2000,AR,Eudora,2820,1564,68,Democrat
2000,AR,Eureka Springs,3595,5556,439,Republican
2000,AR,Evening Shade,3236,3698,192,Republican
2000,AR,Everton,4493,8569,573,Republican
2000,AR,Fairfield Bay,3202,3485,297,Republican
2000,AR,Fargo,1910,1329,54,Democrat
2000,AR,Farmington,21425,28231,1803,Republican
2000,AR,Fayetteville,21425,28231,1803,Republican
2000,AR,Felsenthal,6261,8647,701,Republican
2000,AR,Fifty-Six,2043,2623,194,Republican
2000,AR,Fisher,4102,2988,145,Democrat
2000,AR,Flippin,2233,3402,380,Republican
2000,AR,Fordyce,1710,1571,44,Democrat
2000,AR,Foreman,2883,2283,97,Democrat
2000,AR,Forrest City,4986,3414,96,Democrat
2000,AR,Fort Smith,15555,23483,1121,Republican
2000,AR,Fouke,6278,7276,191,Republican
2000,AR,Fountain Hill,4253,3876,142,Democrat
2000,AR,Fountain Lake,15840,19098,997,Republican
2000,AR,Fourche,1648,2114,245,Republican
2000,AR,Franklin,2587,2301,144,Democrat
2000,AR,Fredonia,1563,1862,82,Republican
2000,AR,Friendship,5527,5042,412,Democrat
2000,AR,Fulton,3937,3257,95,Democrat
2000,AR,Garfield,17277,34838,1531,Republican
2000,AR,Garland,6278,7276,191,Republican
2000,AR,Garner,8342,13170,638,Republican
2000,AR,Gassville,6516,9538,654,Republican
2000,AR,Gateway,17277,34838,1531,Republican
2000,AR,Gentry,17277,34838,1531,Republican
2000,AR,Georgetown,8342,13170,638,Republican
2000,AR,Gibson,68320,55866,2965,Democrat
2000,AR,Gilbert,1229,2610,219,Republican
2000,AR,Gillett,2877,3353,142,Republican
2000,AR,Gillham,2095,2111,87,Republican
2000,AR,Gilmore,7224,5857,153,Democrat
2000,AR,Glenwood,1604,2275,92,Republican
2000,AR,Goshen,21425,28231,1803,Republican
2000,AR,Gosnell,7107,5199,280,Democrat
2000,AR,Gould,1957,1526,63,Democrat
2000,AR,Grady,1957,1526,63,Democrat
2000,AR,Grannis,2315,4600,278,Republican
2000,AR,Gravette,17277,34838,1531,Republican
2000,AR,Green Forest,3595,5556,439,Republican
2000,AR,Greenbrier,11950,16055,1211,Republican
2000,AR,Greenland,21425,28231,1803,Republican
2000,AR,Greenway,3527,2254,119,Democrat
2000,AR,Greenwood,15555,23483,1121,Republican
2000,AR,Greers Ferry,4120,5730,357,Republican
2000,AR,Griffithville,8342,13170,638,Republican
2000,AR,Grubbs,3651,2280,141,Democrat
2000,AR,Guion,2587,2301,144,Democrat
2000,AR,Gum Springs,4661,3776,189,Democrat
2000,AR,Gurdon,4661,3776,189,Democrat
2000,AR,Guy,11950,16055,1211,Republican
2000,AR,Hackett,15555,23483,1121,Republican
2000,AR,Hagarville,3270,3657,234,Republican
2000,AR,Hamburg,4253,3876,142,Democrat
2000,AR,Hampton,1017,1128,40,Republican
2000,AR,Hardy,3236,3698,192,Republican
2000,AR,Harrell,1017,1128,40,Republican
2000,AR,Harrisburg,4102,2988,145,Democrat
2000,AR,Harrison,4493,8569,573,Republican
2000,AR,Hartford,15555,23483,1121,Republican
2000,AR,Hartman,3270,3657,234,Republican
2000,AR,Haskell,12700,18617,1074,Republican
2000,AR,Hatfield,2315,4600,278,Republican
2000,AR,Havana,3062,3223,194,Republican
2000,AR,Haynes,2727,1351,43,Democrat
2000,AR,Hazen,1563,1862,82,Republican
2000,AR,Heber Springs,4120,5730,357,Republican
2000,AR,Hector,6669,11244,509,Republican
2000,AR,Helena-West Helena,6018,3154,141,Democrat
2000,AR,Hensley,68320,55866,2965,Democrat
2000,AR,Hermitage,2122,1793,64,Democrat
2000,AR,Hickory Ridge,3096,3033,86,Democrat
2000,AR,Higden,4120,5730,357,Republican
2000,AR,Higginson,8342,13170,638,Republican
2000,AR,Highfill,17277,34838,1531,Republican
2000,AR,Highland,3236,3698,192,Republican
2000,AR,Hindsville,2055,3387,186,Republican
2000,AR,Holiday Island,3595,5556,439,Republican
2000,AR,Holland,11950,16055,1211,Republican
2000,AR,Holly Grove,1910,1329,54,Democrat
2000,AR,Hope,3937,3257,95,Democrat
2000,AR,Horatio,2095,2111,87,Republican
2000,AR,Horseshoe Bend,2587,2301,144,Democrat
2000,AR,Horseshoe Lake,7224,5857,153,Democrat
2000,AR,Hot Springs,15840,19098,997,Republican
2000,AR,Hot Springs Village,12700,18617,1074,Republican
2000,AR,Houston,1648,2114,245,Republican
2000,AR,Hoxie,3255,2626,159,Democrat
2000,AR,Hughes,4986,3414,96,Democrat
2000,AR,Humnoke,6851,10606,486,Republican
2000,AR,Humphrey,2877,3353,142,Republican
2000,AR,Hunter,1699,898,54,Democrat
2000,AR,Huntington,15555,23483,1121,Republican
2000,AR,Huntsville,2055,3387,186,Republican
2000,AR,Huttig,6261,8647,701,Republican
2000,AR,Imboden,3255,2626,159,Democrat
2000,AR,Jacksonport,3651,2280,141,Democrat
2000,AR,Jacksonville,68320,55866,2965,Democrat
2000,AR,Jasper,1205,2529,193,Republican
2000,AR,Jennette,7224,5857,153,Democrat
2000,AR,Jericho,7224,5857,153,Democrat
2000,AR,Jerome,3060,2756,106,Democrat
2000,AR,Johnson,21425,28231,1803,Republican
2000,AR,Joiner,7107,5199,280,Democrat
2000,AR,Jonesboro,12376,12158,623,Democrat
2000,AR,Judsonia,8342,13170,638,Republican
2000,AR,Junction City,6261,8647,701,Republican
2000,AR,Keiser,7107,5199,280,Democrat
2000,AR,Kensett,8342,13170,638,Republican
2000,AR,Keo,6851,10606,486,Republican
2000,AR,Kibler,6288,10804,533,Republican
2000,AR,Kingsland,1414,1678,89,Republican
2000,AR,Kirby,1604,2275,92,Republican
2000,AR,Knobel,3527,2254,119,Democrat
2000,AR,Knoxville,3270,3657,234,Republican
2000,AR,LaGrange,2727,1351,43,Democrat
2000,AR,Lafe,6319,5831,334,Democrat
2000,AR,Lake City,12376,12158,623,Democrat
2000,AR,Lake Hamilton,15840,19098,997,Republican
2000,AR,Lake Village,2820,1564,68,Democrat
2000,AR,Lakeview,6516,9538,654,Republican
2000,AR,Lamar,3270,3657,234,Republican
2000,AR,Landmark,68320,55866,2965,Democrat
2000,AR,Lavaca,15555,23483,1121,Republican
2000,AR,Leachville,7107,5199,280,Democrat
2000,AR,Lead Hill,4493,8569,573,Republican
2000,AR,Leola,2535,3285,193,Republican
2000,AR,Lepanto,4102,2988,145,Democrat
2000,AR,Leslie,1229,2610,219,Republican
2000,AR,Letona,8342,13170,638,Republican
2000,AR,Lewisville,1806,1538,39,Democrat
2000,AR,Lexa,6018,3154,141,Democrat
2000,AR,Lincoln,21425,28231,1803,Republican
2000,AR,Little Flock,17277,34838,1531,Republican
2000,AR,Little Rock,68320,55866,2965,Democrat
2000,AR,Lockesburg,2095,2111,87,Republican
2000,AR,London,6669,11244,509,Republican
2000,AR,Lonoke,6851,10606,486,Republican
2000,AR,Lonsdale,15840,19098,997,Republican
2000,AR,Lost Bridge Village,17277,34838,1531,Republican
2000,AR,Louann,5464,4739,192,Democrat
2000,AR,Lowell,17277,34838,1531,Republican
2000,AR,Luxora,7107,5199,280,Democrat
2000,AR,Lynn,3255,2626,159,Democrat
2000,AR,Madison,4986,3414,96,Democrat
2000,AR,Magazine,3283,4487,326,Republican
2000,AR,Magness,5146,6145,303,Republican
2000,AR,Magnet Cove,5527,5042,412,Democrat
2000,AR,Magnolia,4003,5018,286,Republican
2000,AR,Malvern,5527,5042,412,Democrat
2000,AR,Mammoth Spring,1976,2036,96,Republican
2000,AR,Manila,7107,5199,280,Democrat
2000,AR,Mansfield,15555,23483,1121,Republican
2000,AR,Marianna,2727,1351,43,Democrat
2000,AR,Marie,7107,5199,280,Democrat
2000,AR,Marion,7224,5857,153,Democrat
2000,AR,Marked Tree,4102,2988,145,Democrat
2000,AR,Marmaduke,6319,5831,334,Democrat
2000,AR,Marshall,1229,2610,219,Republican
2000,AR,Marvell,6018,3154,141,Democrat
2000,AR,Maumelle,68320,55866,2965,Democrat
2000,AR,Mayflower,11950,16055,1211,Republican
2000,AR,Maynard,3019,2673,185,Democrat
2000,AR,Maysville,17277,34838,1531,Republican
2000,AR,McAlmont,68320,55866,2965,Democrat
2000,AR,McCaskill,3937,3257,95,Democrat
2000,AR,McCrory,1699,898,54,Democrat
2000,AR,McDougal,3527,2254,119,Democrat
2000,AR,McGehee,2776,1603,116,Democrat
2000,AR,McNab,3937,3257,95,Democrat
2000,AR,McNeil,4003,5018,286,Republican
2000,AR,McRae,8342,13170,638,Republican
2000,AR,Melbourne,2587,2301,144,Democrat
2000,AR,Mena,2315,4600,278,Republican
2000,AR,Menifee,3496,3545,193,Republican
2000,AR,Midland,15555,23483,1121,Republican
2000,AR,Midway,6516,9538,654,Republican
2000,AR,Mineral Springs,2063,2326,70,Republican
2000,AR,Minturn,3255,2626,159,Democrat
2000,AR,Mitchellville,2776,1603,116,Democrat
2000,AR,Monette,12376,12158,623,Democrat
2000,AR,Monticello,3060,2756,106,Democrat
2000,AR,Montrose,4253,3876,142,Democrat
2000,AR,Moorefield,5146,6145,303,Republican
2000,AR,Moro,2727,1351,43,Democrat
2000,AR,Morrilton,3496,3545,193,Republican
2000,AR,Morrison Bluff,3283,4487,326,Republican
2000,AR,Mount Ida,1438,2128,173,Republican
2000,AR,Mount Pleasant,2587,2301,144,Democrat
2000,AR,Mount Vernon,11950,16055,1211,Republican
2000,AR,Mountain Home,6516,9538,654,Republican
2000,AR,Mountain Pine,15840,19098,997,Republican
2000,AR,Mountain View,2043,2623,194,Republican
2000,AR,Mountainburg,6288,10804,533,Republican
2000,AR,Mulberry,6288,10804,533,Republican
2000,AR,Murfreesboro,1604,2275,92,Republican
2000,AR,Nashville,2063,2326,70,Republican
2000,AR,Natural Steps,68320,55866,2965,Democrat
2000,AR,New Blaine,3283,4487,326,Republican
2000,AR,New Edinburg,1414,1678,89,Republican
2000,AR,Newark,5146,6145,303,Republican
2000,AR,Newport,3651,2280,141,Democrat
2000,AR,Nimmons,3527,2254,119,Democrat
2000,AR,Norfork,6516,9538,654,Republican
2000,AR,Norman,1438,2128,173,Republican
2000,AR,Norphlet,6261,8647,701,Republican
2000,AR,North Crossett,4253,3876,142,Democrat
2000,AR,North Little Rock,68320,55866,2965,Democrat
2000,AR,O'Kean,3019,2673,185,Democrat
2000,AR,Oak Grove,3595,5556,439,Republican
2000,AR,Oak Grove Heights,6319,5831,334,Democrat
2000,AR,Oakhaven,3937,3257,95,Democrat
2000,AR,Oden,1438,2128,173,Republican
2000,AR,Ogden,2883,2283,97,Democrat
2000,AR,Oil Trough,5146,6145,303,Republican
2000,AR,Okolona,4661,3776,189,Democrat
2000,AR,Ola,3062,3223,194,Republican
2000,AR,Omaha,4493,8569,573,Republican
2000,AR,Oppelo,3496,3545,193,Republican
2000,AR,Osceola,7107,5199,280,Democrat
2000,AR,Oxford,2587,2301,144,Democrat
2000,AR,Ozan,3937,3257,95,Democrat
2000,AR,Ozark,2674,3277,189,Republican
2000,AR,Palestine,4986,3414,96,Democrat
2000,AR,Pangburn,8342,13170,638,Republican
2000,AR,Paragould,6319,5831,334,Democrat
2000,AR,Paris,3283,4487,326,Republican
2000,AR,Parkdale,4253,3876,142,Democrat
2000,AR,Parkin,3096,3033,86,Democrat
2000,AR,Patmos,3937,3257,95,Democrat
2000,AR,Patterson,1699,898,54,Democrat
2000,AR,Pea Ridge,17277,34838,1531,Republican
2000,AR,Peach Orchard,3527,2254,119,Democrat
2000,AR,Perla,5527,5042,412,Democrat
2000,AR,Perry,1648,2114,245,Republican
2000,AR,Perrytown,3937,3257,95,Democrat
2000,AR,Perryville,1648,2114,245,Republican
2000,AR,Piggott,3527,2254,119,Democrat
2000,AR,Pindall,1229,2610,219,Republican
2000,AR,Pine Bluff,17716,8765,720,Democrat
2000,AR,Pineville,2587,2301,144,Democrat
2000,AR,Piney,15840,19098,997,Republican
2000,AR,Plainview,3062,3223,194,Republican
2000,AR,Pleasant Plains,5146,6145,303,Republican
2000,AR,Plumerville,3496,3545,193,Republican
2000,AR,Pocahontas,3019,2673,185,Democrat
2000,AR,Pollard,3527,2254,119,Democrat
2000,AR,Portia,3255,2626,159,Democrat
2000,AR,Portland,4253,3876,142,Democrat
2000,AR,Pottsville,6669,11244,509,Republican
2000,AR,Powhatan,3255,2626,159,Democrat
2000,AR,Poyen,2535,3285,193,Republican
2000,AR,Prairie Creek,17277,34838,1531,Republican
2000,AR,Prairie Grove,21425,28231,1803,Republican
2000,AR,Prattsville,2535,3285,193,Republican
2000,AR,Prescott,1867,1796,75,Democrat
2000,AR,Pyatt,2233,3402,380,Republican
2000,AR,Quitman,4120,5730,357,Republican
2000,AR,Ratcliff,3283,4487,326,Republican
2000,AR,Ravenden,3255,2626,159,Democrat
2000,AR,Ravenden Springs,3019,2673,185,Democrat
2000,AR,Reader,5464,4739,192,Democrat
2000,AR,Rector,3527,2254,119,Democrat
2000,AR,Redfield,17716,8765,720,Democrat
2000,AR,Reed,2776,1603,116,Democrat
2000,AR,Reyno,3019,2673,185,Democrat
2000,AR,Rison,1414,1678,89,Republican
2000,AR,Rockport,5527,5042,412,Democrat
2000,AR,Rockwell,15840,19098,997,Republican
2000,AR,Roe,1910,1329,54,Democrat
2000,AR,Rogers,17277,34838,1531,Republican
2000,AR,Roland,68320,55866,2965,Democrat
2000,AR,Rondo,2727,1351,43,Democrat
2000,AR,Rose Bud,8342,13170,638,Republican
2000,AR,Rosston,1867,1796,75,Democrat
2000,AR,Rudy,6288,10804,533,Republican
2000,AR,Russell,8342,13170,638,Republican
2000,AR,Russellville,6669,11244,509,Republican
2000,AR,Rye,1414,1678,89,Republican
2000,AR,Salem,12700,18617,1074,Republican
2000,AR,Salesville,6516,9538,654,Republican
2000,AR,Scott,6851,10606,486,Republican
2000,AR,Scranton,3283,4487,326,Republican
2000,AR,Searcy,8342,13170,638,Republican
2000,AR,Sedgwick,3255,2626,159,Democrat
2000,AR,Shannon Hills,12700,18617,1074,Republican
2000,AR,Sheridan,2535,3285,193,Republican
2000,AR,Sherrill,17716,8765,720,Democrat
2000,AR,Sherwood,68320,55866,2965,Democrat
2000,AR,Shirley,3202,3485,297,Republican
2000,AR,Sidney,3236,3698,192,Republican
2000,AR,Siloam Springs,17277,34838,1531,Republican
2000,AR,Smackover,6261,8647,701,Republican
2000,AR,Smithville,3255,2626,159,Democrat
2000,AR,South Lead Hill,4493,8569,573,Republican
2000,AR,Southside,5146,6145,303,Republican
2000,AR,Sparkman,1710,1571,44,Democrat
2000,AR,Springdale,21425,28231,1803,Republican
2000,AR,Springtown,17277,34838,1531,Republican
2000,AR,St. Charles,2877,3353,142,Republican
2000,AR,St. Francis,3527,2254,119,Democrat
2000,AR,St. Joe,1229,2610,219,Republican
2000,AR,St. Paul,2055,3387,186,Republican
